"State","year","vals"
"Missouri","1988",13.47928715
"Montana","1988",12.15311146
"Nebraska","1988",11.91343403
"Nevada","1988",22.1015377
"New Hampshire","1988",14.28964233
"New Jersey","1988",18.21692657
"New Mexico","1988",11.72014999
"New York","1988",19.69446564
"North Carolina","1988",13.04403496
"North Dakota","1988",11.40128326
"Ohio","1988",12.86484337
"Oklahoma","1988",12.20426655
"Oregon","1988",12.66928387
"Pennsylvania","1988",15.47253323
"Rhode Island","1988",15.13686562
"South Carolina","1988",11.31974602
"South Dakota","1988",12.28338909
"Tennessee","1988",15.220191
"Texas","1988",15.34644604
"Utah","1988",10.95677662
"Vermont","1988",13.89306545
"Virginia","1988",12.58808517
"Washington","1988",12.67639065
"West Virginia","1988",12.54637527
"Wisconsin","1988",13.15874958
"Wyoming","1988",11.76533604
"Alabama","1989",12.78934288
"Alaska","1989",8.205978394
"Arizona","1989",12.00566673
"Arkansas","1989",11.77318573
"California","1989",15.91059208
"Colorado","1989",11.35723305
"Connecticut","1989",17.51130676
"Delaware","1989",11.49162865
"District of Columbia","1989",18.08148003
"Florida","1989",19.07000542
"Georgia","1989",12.91886711
"Hawaii","1989",12.22045898
"Idaho","1989",11.14494133
"Illinois","1989",15.50611019
"Indiana","1989",11.22296715
"Iowa","1989",10.19066811
"Kansas","1989",12.88573456
"Kentucky","1989",13.06789589
"Louisiana","1989",12.65267181
"Maine","1989",11.00527763
"Maryland","1989",12.6123085
"Massachusetts","1989",13.80414391
"Michigan","1989",12.29943943
"Minnesota","1989",12.50926399
"Mississippi","1989",11.61810112
"Missouri","1989",12.67769241
"Montana","1989",11.92537308
"Nebraska","1989",11.59364414
"Nevada","1989",20.54120636
"New Hampshire","1989",13.39525032
"New Jersey","1989",16.32778358
"New Mexico","1989",10.53305435
"New York","1989",19.05438614
"North Carolina","1989",12.53604126
"North Dakota","1989",9.409798622
"Ohio","1989",12.14044571
"Oklahoma","1989",11.28237438
"Oregon","1989",12.5228796
"Pennsylvania","1989",13.90987587
"Rhode Island","1989",13.31436443
"South Carolina","1989",11.04231167
"South Dakota","1989",10.68838596
"Tennessee","1989",13.65067959
"Texas","1989",14.44327545
"Utah","1989",10.6326952
"Vermont","1989",11.45037174
"Virginia","1989",11.24216461
"Washington","1989",12.68353367
"West Virginia","1989",12.01870155
"Wisconsin","1989",11.49308681
"Wyoming","1989",13.77710438
"Alabama","1990",12.40133572
"Alaska","1990",11.33475685
"Arizona","1990",12.54214287
"Arkansas","1990",12.40840435
"California","1990",16.38671112
"Colorado","1990",12.17846203
"Connecticut","1990",16.99235153
"Delaware","1990",11.38918209
"District of Columbia","1990",16.92721558
"Florida","1990",18.25027275
"Georgia","1990",13.1031971
"Hawaii","1990",13.67830849
"Idaho","1990",11.17511177
"Illinois","1990",15.04212189
"Indiana","1990",11.43645
"Iowa","1990",10.0972538
"Kansas","1990",11.92993355
"Kentucky","1990",12.38546276
"Louisiana","1990",12.42215919
"Maine","1990",10.04212856
"Maryland","1990",11.93626785
"Massachusetts","1990",13.62539673
"Michigan","1990",12.17574501
"Minnesota","1990",11.92606258
"Mississippi","1990",11.82872391
"Missouri","1990",12.30215263
"Montana","1990",10.85188007
"Nebraska","1990",11.6789341
"Nevada","1990",21.59725952
"New Hampshire","1990",12.60309792
"New Jersey","1990",15.65705395
"New Mexico","1990",10.25579453
"New York","1990",18.11502266
"North Carolina","1990",11.34039497
"North Dakota","1990",9.36986351
"Ohio","1990",11.896101
"Oklahoma","1990",11.84765148
"Oregon","1990",12.19739437
"Pennsylvania","1990",13.37345982
"Rhode Island","1990",12.75273991
"South Carolina","1990",10.70872974
"South Dakota","1990",11.20585728
"Tennessee","1990",12.74086857
"Texas","1990",14.88413334
"Utah","1990",11.97613239
"Vermont","1990",10.44162655
"Virginia","1990",10.62541199
"Washington","1990",13.64412403
"West Virginia","1990",11.90504551
"Wisconsin","1990",11.92450905
"Wyoming","1990",13.72440243
"Alabama","1991",12.08644009
"Alaska","1991",8.327889442
"Arizona","1991",11.86214447
"Arkansas","1991",11.84529591
"California","1991",14.38317204
"Colorado","1991",11.61428928
"Connecticut","1991",16.27132034
"Delaware","1991",11.0237751
"District of Columbia","1991",15.57275867
"Florida","1991",16.67484093
"Georgia","1991",12.11458111
"Hawaii","1991",10.71516705
"Idaho","1991",10.50014973
"Illinois","1991",14.29955482
"Indiana","1991",11.12794113
"Iowa","1991",9.870445251
"Kansas","1991",11.57808208
"Kentucky","1991",11.6565733
"Louisiana","1991",12.36508846
"Maine","1991",10.32814503
"Maryland","1991",10.99267673
"Massachusetts","1991",13.34178352
"Michigan","1991",11.64972782
"Minnesota","1991",11.85271835
"Mississippi","1991",11.27901554
"Missouri","1991",12.05584049
"Montana","1991",10.17716694
"Nebraska","1991",10.62575626
"Nevada","1991",19.85560799
"New Hampshire","1991",12.13873863
"New Jersey","1991",14.06645679
"New Mexico","1991",9.822770119
"New York","1991",17.02576065
"North Carolina","1991",11.01353264
"North Dakota","1991",9.94261837
"Ohio","1991",11.69845867
"Oklahoma","1991",11.3130846
"Oregon","1991",11.64260292
"Pennsylvania","1991",12.45069122
"Rhode Island","1991",13.03486919
"South Carolina","1991",10.32426262
"South Dakota","1991",11.62306213
"Tennessee","1991",12.8430748
"Texas","1991",13.78807545
"Utah","1991",11.54967117
"Vermont","1991",9.904223442
"Virginia","1991",9.964096069
"Washington","1991",12.80270386
"West Virginia","1991",11.43133545
"Wisconsin","1991",11.54748058
"Wyoming","1991",13.25593472
"Alabama","1992",13.13933563
"Alaska","1992",8.877975464
"Arizona","1992",12.93333435
"Arkansas","1992",12.73433018
"California","1992",15.03309917
"Colorado","1992",12.89468479
"Connecticut","1992",19.19958115
"Delaware","1992",11.96612835
"District of Columbia","1992",16.38273239
"Florida","1992",19.06367111
"Georgia","1992",13.10467815
"Hawaii","1992",10.4026041
"Idaho","1992",12.44405174
"Illinois","1992",15.71679878
"Indiana","1992",12.16813564
"Iowa","1992",10.50158691
"Kansas","1992",12.31682205
"Kentucky","1992",12.10959721
"Louisiana","1992",12.80588627
"Maine","1992",10.80182457
"Maryland","1992",11.71405029
"Massachusetts","1992",14.77538776
"Michigan","1992",12.23818207
"Minnesota","1992",14.21727943
"Mississippi","1992",12.25061989
"Missouri","1992",13.12239838
"Montana","1992",10.78361702
"Nebraska","1992",11.59760666
"Nevada","1992",22.33925819
"New Hampshire","1992",13.67752171
"New Jersey","1992",16.03566742
"New Mexico","1992",10.21762848
"New York","1992",19.66457558
"North Carolina","1992",12.03473282
"North Dakota","1992",9.454139709
"Ohio","1992",12.40999699
"Oklahoma","1992",12.06418133
"Oregon","1992",12.41354465
"Pennsylvania","1992",13.55879402
"Rhode Island","1992",13.1028614
"South Carolina","1992",11.17333031
"South Dakota","1992",13.99710369
"Tennessee","1992",14.62756062
"Texas","1992",14.85825348
"Utah","1992",12.37206936
"Vermont","1992",10.19855213
"Virginia","1992",10.96864033
"Washington","1992",14.26403046
"West Virginia","1992",12.01899624
"Wisconsin","1992",12.86516094
"Wyoming","1992",14.78616714
"Alabama","1993",12.65707779
"Alaska","1993",8.575756073
"Arizona","1993",12.71181393
"Arkansas","1993",12.1039772
"California","1993",14.3657856
"Colorado","1993",12.94447327
"Connecticut","1993",18.4280262
"Delaware","1993",11.90360832
"District of Columbia","1993",15.68656254
"Florida","1993",17.9618206
"Georgia","1993",13.19026756
"Hawaii","1993",9.817713737
"Idaho","1993",11.66592693
"Illinois","1993",15.48059559
"Indiana","1993",12.15024757
"Iowa","1993",10.46405602
"Kansas","1993",11.84600258
"Kentucky","1993",12.32203293
"Louisiana","1993",12.81254196
"Maine","1993",10.64184761
"Maryland","1993",11.55466557
"Massachusetts","1993",14.80984783
"Michigan","1993",12.30238152
"Minnesota","1993",13.52209377
"Mississippi","1993",12.0164175
"Missouri","1993",12.76139545
"Montana","1993",10.72948647
"Nebraska","1993",10.98305511
"Nevada","1993",21.29774284
"New Hampshire","1993",13.49416542
"New Jersey","1993",15.60246944
"New Mexico","1993",10.26548195
"New York","1993",18.96348
"North Carolina","1993",11.73754787
"North Dakota","1993",10.00367546
"Ohio","1993",12.39435768
"Oklahoma","1993",11.51722336
"Oregon","1993",12.50077152
"Pennsylvania","1993",13.00974655
"Rhode Island","1993",12.41114616
"South Carolina","1993",11.09977055
"South Dakota","1993",14.31132603
"Tennessee","1993",13.95162773
"Texas","1993",14.1420002
"Utah","1993",12.20374775
"Vermont","1993",10.27739716
"Virginia","1993",10.71041965
"Washington","1993",12.69024849
"West Virginia","1993",11.60584641
"Wisconsin","1993",12.17230225
"Wyoming","1993",15.16575241
"Alabama","1994",13.31935692
"Alaska","1994",8.7202034
"Arizona","1994",12.90290833
"Arkansas","1994",12.82287788
"California","1994",14.34832001
"Colorado","1994",13.3146534
"Connecticut","1994",17.36241531
"Delaware","1994",11.99709702
"District of Columbia","1994",17.3335228
"Florida","1994",18.20651817
"Georgia","1994",13.09709644
"Hawaii","1994",9.119573593
"Idaho","1994",11.46234798
"Illinois","1994",15.82617569
"Indiana","1994",12.36459637
"Iowa","1994",10.23252678
"Kansas","1994",11.40315247
"Kentucky","1994",12.04103279
"Louisiana","1994",12.84536648
"Maine","1994",11.16283131
"Maryland","1994",11.72812843
"Massachusetts","1994",14.91160488
"Michigan","1994",12.55400944
"Minnesota","1994",13.37367249
"Mississippi","1994",12.241189
"Missouri","1994",12.80111885
"Montana","1994",11.65734482
"Nebraska","1994",11.16211319
"Nevada","1994",20.4656353
"New Hampshire","1994",12.84431076
"New Jersey","1994",14.92148781
"New Mexico","1994",10.34874916
"New York","1994",18.20680237
"North Carolina","1994",12.04091835
"North Dakota","1994",9.150888443
"Ohio","1994",12.0911665
"Oklahoma","1994",11.88951397
"Oregon","1994",12.33071518
"Pennsylvania","1994",13.14561653
"Rhode Island","1994",12.36323643
"South Carolina","1994",11.71396542
"South Dakota","1994",12.27141762
"Tennessee","1994",13.85595226
"Texas","1994",14.10453415
"Utah","1994",13.00675392
"Vermont","1994",10.34738636
"Virginia","1994",10.85747337
"Washington","1994",13.20799065
"West Virginia","1994",11.41472054
"Wisconsin","1994",12.59691906
"Wyoming","1994",15.37082863
"Alabama","1995",13.88619804
"Alaska","1995",8.948009491
"Arizona","1995",14.05568218
"Arkansas","1995",12.93357182
"California","1995",15.66066647
"Colorado","1995",13.75928211
"Connecticut","1995",19.75510597
"Delaware","1995",12.76714611
"District of Columbia","1995",15.90213203
"Florida","1995",18.97967339
"Georgia","1995",13.86498356
"Hawaii","1995",9.016799927
"Idaho","1995",12.1575098
"Illinois","1995",16.23145866
"Indiana","1995",12.42016888
"Iowa","1995",10.47624588
"Kansas","1995",12.66955376
"Kentucky","1995",12.63712311
"Louisiana","1995",13.05541039
"Maine","1995",11.14391613
"Maryland","1995",12.23112583
"Massachusetts","1995",16.71221733
"Michigan","1995",13.16731453
"Minnesota","1995",14.36619473
"Mississippi","1995",12.71175289
"Missouri","1995",13.23900509
"Montana","1995",11.42771244
"Nebraska","1995",11.91487312
"Nevada","1995",20.6112957
"New Hampshire","1995",13.8269558
"New Jersey","1995",15.69568729
"New Mexico","1995",10.46284103
"New York","1995",19.086689
"North Carolina","1995",12.51707745
"North Dakota","1995",10.1655283
"Ohio","1995",12.81515884
"Oklahoma","1995",11.30044174
"Oregon","1995",12.49731255
"Pennsylvania","1995",14.36248207
"Rhode Island","1995",13.28504467
"South Carolina","1995",12.47297478
"South Dakota","1995",13.43123722
"Tennessee","1995",14.57449532
"Texas","1995",14.92510891
"Utah","1995",14.12362576
"Vermont","1995",10.74817276
"Virginia","1995",11.72692966
"Washington","1995",14.29851913
"West Virginia","1995",11.75021744
"Wisconsin","1995",13.01534748
"Wyoming","1995",15.97813988
"Alabama","1996",14.44807625
"Alaska","1996",9.738123894
"Arizona","1996",16.39512253
"Arkansas","1996",12.82394886
"California","1996",17.36969566
"Colorado","1996",14.9244442
"Connecticut","1996",22.20764542
"Delaware","1996",14.36683273
"District of Columbia","1996",18.41277885
"Florida","1996",21.14766884
"Georgia","1996",14.75615406
"Hawaii","1996",10.08360577
"Idaho","1996",13.64407539
"Illinois","1996",17.32925034
"Indiana","1996",13.16054153
"Iowa","1996",10.69683933
"Kansas","1996",13.06793976
"Kentucky","1996",12.96602535
"Louisiana","1996",14.99713326
"Maine","1996",12.12381458
"Maryland","1996",13.35902214
"Massachusetts","1996",18.00381279
"Michigan","1996",14.60596752
"Minnesota","1996",16.03787613
"Mississippi","1996",13.05918884
"Missouri","1996",14.30121517
"Montana","1996",11.37757969
"Nebraska","1996",12.71304512
"Nevada","1996",23.2920208
"New Hampshire","1996",15.02927589
"New Jersey","1996",16.87029648
"New Mexico","1996",11.15826607
"New York","1996",21.95039558
"North Carolina","1996",13.60395145
"North Dakota","1996",9.816367149
"Ohio","1996",13.78168869
"Oklahoma","1996",12.4995451
"Oregon","1996",14.04918861
"Pennsylvania","1996",15.76014709
"Rhode Island","1996",13.70095634
"South Carolina","1996",13.26080704
"South Dakota","1996",12.4555521
"Tennessee","1996",16.19367218
"Texas","1996",16.35355759
"Utah","1996",15.35192871
"Vermont","1996",12.28278923
"Virginia","1996",13.42728901
"Washington","1996",15.91452408
"West Virginia","1996",11.70891285
"Wisconsin","1996",14.10133839
"Wyoming","1996",20.57996368
"Alabama","1997",15.83560181
"Alaska","1997",10.29881668
"Arizona","1997",17.41157722
"Arkansas","1997",14.08539486
"California","1997",19.06697464
"Colorado","1997",16.29483032
"Connecticut","1997",26.11965179
"Delaware","1997",16.55533791
"District of Columbia","1997",20.35056305
"Florida","1997",23.58310699
"Georgia","1997",15.95708942
"Hawaii","1997",10.95039272
"Idaho","1997",14.59760094
"Illinois","1997",18.53297997
"Indiana","1997",14.78410816
"Iowa","1997",12.56951714
"Kansas","1997",14.40443325
"Kentucky","1997",14.95804596
"Louisiana","1997",16.96451759
"Maine","1997",14.4397707
"Maryland","1997",14.94886494
"Massachusetts","1997",19.74303436
"Michigan","1997",15.56564522
"Minnesota","1997",15.22059441
"Mississippi","1997",14.7390852
"Missouri","1997",15.42527676
"Montana","1997",13.18985748
"Nebraska","1997",14.92445374
"Nevada","1997",23.27007484
"New Hampshire","1997",17.81516838
"New Jersey","1997",17.97303009
"New Mexico","1997",13.35470581
"New York","1997",23.40522194
"North Carolina","1997",14.82364368
"North Dakota","1997",11.53833389
"Ohio","1997",15.13981819
"Oklahoma","1997",14.66687584
"Oregon","1997",15.50896835
"Pennsylvania","1997",16.63446236
"Rhode Island","1997",16.74617004
"South Carolina","1997",14.85600471
"South Dakota","1997",16.81179047
"Tennessee","1997",17.56025696
"Texas","1997",18.06299019
"Utah","1997",15.97245312
"Vermont","1997",14.81055164
"Virginia","1997",13.65521049
"Washington","1997",17.7313652
"West Virginia","1997",13.29622841
"Wisconsin","1997",15.47019291
"Wyoming","1997",25.17931366
"Alabama","1998",16.48252678
"Alaska","1998",11.37452221
"Arizona","1998",17.87245178
"Arkansas","1998",15.82447052
"California","1998",19.79747772
"Colorado","1998",17.68524933
"Connecticut","1998",28.10654449
"Delaware","1998",16.63471985
"District of Columbia","1998",23.49054146
"Florida","1998",24.3831234
"Georgia","1998",16.95954132
"Hawaii","1998",11.47752953
"Idaho","1998",14.79745293
"Illinois","1998",19.85159492
"Indiana","1998",15.8659544
"Iowa","1998",13.60736084
"Kansas","1998",14.77261353
"Kentucky","1998",15.89870262
"Louisiana","1998",16.62202263
"Maine","1998",15.64213753
"Maryland","1998",15.89114666
"Massachusetts","1998",21.81473351
"Michigan","1998",16.90776443
"Minnesota","1998",16.49105263
"Mississippi","1998",15.29232311
"Missouri","1998",16.38029861
"Montana","1998",14.03777504
"Nebraska","1998",17.09288979
"Nevada","1998",26.40587234
"New Hampshire","1998",17.86315155
"New Jersey","1998",19.66437531
"New Mexico","1998",13.5715332
"New York","1998",25.13892746
"North Carolina","1998",15.2018404
"North Dakota","1998",12.3304224
"Ohio","1998",15.17948818
"Oklahoma","1998",15.13799381
"Oregon","1998",15.39330292
"Pennsylvania","1998",17.27209282
"Rhode Island","1998",16.83371735
"South Carolina","1998",16.17333984
"South Dakota","1998",16.07993126
"Tennessee","1998",17.44098854
"Texas","1998",19.29228401
"Utah","1998",15.26485062
"Vermont","1998",15.35669136
"Virginia","1998",15.62680531
"Washington","1998",21.98213577
"West Virginia","1998",13.50844097
"Wisconsin","1998",15.9823494
"Wyoming","1998",26.47205925
"Alabama","1999",16.47875404
"Alaska","1999",10.54658985
"Arizona","1999",18.09818077
"Arkansas","1999",15.52184677
"California","1999",24.02975273
"Colorado","1999",19.01176643
"Connecticut","1999",29.57458687
"Delaware","1999",16.84117126
"District of Columbia","1999",16.98719025
"Florida","1999",24.18868065
"Georgia","1999",17.04819107
"Hawaii","1999",12.35919476
"Idaho","1999",15.6087265
"Illinois","1999",20.23504448
"Indiana","1999",15.10511303
"Iowa","1999",13.67358875
"Kansas","1999",15.16849804
"Kentucky","1999",15.45378017
"Louisiana","1999",15.57808495
"Maine","1999",15.94888878
"Maryland","1999",16.38515663
"Massachusetts","1999",24.27589226
"Michigan","1999",16.13176537
"Minnesota","1999",16.10306931
"Mississippi","1999",15.31772232
"Missouri","1999",16.4675045
"Montana","1999",14.32949448
"Nebraska","1999",15.87376881
"Nevada","1999",25.26525879
"New Hampshire","1999",18.74041557
"New Jersey","1999",21.50714302
"New Mexico","1999",14.44707203
"New York","1999",27.19095612
"North Carolina","1999",14.76558304
"North Dakota","1999",11.78976631
"Ohio","1999",14.39021683
"Oklahoma","1999",14.78706741
"Oregon","1999",15.71617413
"Pennsylvania","1999",17.2735424
"Rhode Island","1999",16.48724174
"South Carolina","1999",15.54828644
"South Dakota","1999",17.76263809
"Tennessee","1999",17.03959274
"Texas","1999",18.9242878
"Utah","1999",16.03013992
"Vermont","1999",14.76054287
"Virginia","1999",16.69530869
"Washington","1999",27.14797211
"West Virginia","1999",13.28880405
"Wisconsin","1999",15.28634262
"Wyoming","1999",26.09400368
"Alabama","2000",16.00579071
"Alaska","2000",11.64512539
"Arizona","2000",18.32298088
"Arkansas","2000",16.08039093
"California","2000",28.91013718
"Colorado","2000",21.16952896
"Connecticut","2000",32.71558762
"Delaware","2000",17.9433403
"District of Columbia","2000",28.14702797
"Florida","2000",25.44050217
"Georgia","2000",17.80355835
"Hawaii","2000",13.19595528
"Idaho","2000",17.52750778
"Illinois","2000",21.20832443
"Indiana","2000",14.43924141
"Iowa","2000",12.59195232
"Kansas","2000",14.80104637
"Kentucky","2000",14.81053162
"Louisiana","2000",15.7379055
"Maine","2000",17.1608448
"Maryland","2000",17.93191719
"Massachusetts","2000",31.89725113
"Michigan","2000",15.52907085
"Minnesota","2000",17.32561302
"Mississippi","2000",15.14393711
"Missouri","2000",16.87640381
"Montana","2000",15.21979523
"Nebraska","2000",16.80142593
"Nevada","2000",28.56466866
"New Hampshire","2000",22.31632805
"New Jersey","2000",24.0111351
"New Mexico","2000",10.12475395
"New York","2000",28.07908058
"North Carolina","2000",15.3678112
"North Dakota","2000",12.47274208
"Ohio","2000",14.30183315
"Oklahoma","2000",15.15265465
"Oregon","2000",17.62432671
"Pennsylvania","2000",18.08916473
"Rhode Island","2000",18.95537567
"South Carolina","2000",14.84291744
"South Dakota","2000",15.85174084
"Tennessee","2000",16.8458252
"Texas","2000",20.08795929
"Utah","2000",16.66868591
"Vermont","2000",16.00169563
"Virginia","2000",16.51171684
"Washington","2000",24.67556953
"West Virginia","2000",13.27808571
"Wisconsin","2000",15.83261967
"Wyoming","2000",29.6030941
"Alabama","2001",14.74911404
"Alaska","2001",10.30705166
"Arizona","2001",15.83571339
"Arkansas","2001",14.88570023
"California","2001",20.07935524
"Colorado","2001",16.48262405
"Connecticut","2001",29.65802574
"Delaware","2001",14.85995579
"District of Columbia","2001",21.89526367
"Florida","2001",21.86517906
"Georgia","2001",15.74638844
"Hawaii","2001",12.53203106
"Idaho","2001",13.14336395
"Illinois","2001",17.83065224
"Indiana","2001",13.4227066
"Iowa","2001",11.57092094
"Kansas","2001",12.77186203
"Kentucky","2001",13.96381855
"Louisiana","2001",15.387743
"Maine","2001",14.05625916
"Maryland","2001",14.74447155
"Massachusetts","2001",22.14015198
"Michigan","2001",13.81217289
"Minnesota","2001",15.16397953
"Mississippi","2001",14.55707359
"Missouri","2001",15.33710289
"Montana","2001",14.17652035
"Nebraska","2001",14.27164841
"Nevada","2001",23.6801815
"New Hampshire","2001",15.59406376
"New Jersey","2001",20.28961945
"New Mexico","2001",17.52233505
"New York","2001",29.40171242
"North Carolina","2001",13.74925995
"North Dakota","2001",11.65503216
"Ohio","2001",13.60691071
"Oklahoma","2001",14.43439865
"Oregon","2001",13.90205193
"Pennsylvania","2001",15.63353348
"Rhode Island","2001",16.58370399
"South Carolina","2001",14.12750435
"South Dakota","2001",13.52141571
"Tennessee","2001",15.52287292
"Texas","2001",17.19255447
"Utah","2001",13.34743786
"Vermont","2001",13.52720547
"Virginia","2001",13.8502655
"Washington","2001",17.51698685
"West Virginia","2001",13.60556126
"Wisconsin","2001",14.21232319
"Wyoming","2001",24.08514786
"Alabama","2002",14.14912605
"Alaska","2002",10.22462559
"Arizona","2002",14.88185692
"Arkansas","2002",14.23564434
"California","2002",17.68755722
"Colorado","2002",15.00291348
"Connecticut","2002",23.8102417
"Delaware","2002",14.15916634
"District of Columbia","2002",19.34389877
"Florida","2002",20.86450577
"Georgia","2002",14.90276718
"Hawaii","2002",11.43761921
"Idaho","2002",12.29884815
"Illinois","2002",17.44619942
"Indiana","2002",13.05099392
"Iowa","2002",11.29637623
"Kansas","2002",13.25082493
"Kentucky","2002",13.18417168
"Louisiana","2002",14.14838409
"Maine","2002",13.23996353
"Maryland","2002",13.82698059
"Massachusetts","2002",18.36915398
"Michigan","2002",13.88253403
"Minnesota","2002",14.74934578
"Mississippi","2002",13.11086273
"Missouri","2002",14.33386326
"Montana","2002",13.77012634
"Nebraska","2002",13.31654072
"Nevada","2002",22.74671936
"New Hampshire","2002",14.10311699
"New Jersey","2002",18.04211044
"New Mexico","2002",11.91736889
"New York","2002",23.98250771
"North Carolina","2002",13.7911396
"North Dakota","2002",11.21713543
"Ohio","2002",13.73577309
"Oklahoma","2002",12.93830681
"Oregon","2002",13.42756271
"Pennsylvania","2002",14.90771961
"Rhode Island","2002",14.61423874
"South Carolina","2002",13.35831928
"South Dakota","2002",13.46206188
"Tennessee","2002",14.52061462
"Texas","2002",15.72438622
"Utah","2002",13.12212467
"Vermont","2002",13.29695606
"Virginia","2002",13.51486111
"Washington","2002",16.35784149
"West Virginia","2002",11.6742239
"Wisconsin","2002",14.16862869
"Wyoming","2002",22.04696655
"Alabama","2003",14.65053749
"Alaska","2003",11.13944244
"Arizona","2003",15.98351765
"Arkansas","2003",14.28219509
"California","2003",19.0779686
"Colorado","2003",15.47705269
"Connecticut","2003",25.50709724
"Delaware","2003",15.0870657
"District of Columbia","2003",21.49863434
"Florida","2003",20.71779633
"Georgia","2003",15.35905266
"Hawaii","2003",12.66214275
"Idaho","2003",13.1046114
"Illinois","2003",17.97319412
"Indiana","2003",13.47205448
"Iowa","2003",11.60253906
"Kansas","2003",13.72068024
"Kentucky","2003",13.81216526
"Louisiana","2003",13.84283352
"Maine","2003",13.14685726
"Maryland","2003",14.5426693
"Massachusetts","2003",19.74900436
"Michigan","2003",14.40152168
"Minnesota","2003",15.52982712
"Mississippi","2003",13.5235672
"Missouri","2003",14.3793354
"Montana","2003",13.88574791
"Nebraska","2003",13.07781792
"Nevada","2003",23.28859329
"New Hampshire","2003",14.47173119
"New Jersey","2003",18.48053169
"New Mexico","2003",12.23210335
"New York","2003",25.10681534
"North Carolina","2003",14.49137211
"North Dakota","2003",11.17632294
"Ohio","2003",13.62626457
"Oklahoma","2003",14.05162239
"Oregon","2003",14.16471291
"Pennsylvania","2003",15.65956879
"Rhode Island","2003",15.21925259
"South Carolina","2003",13.92186356
"South Dakota","2003",12.81462955
"Tennessee","2003",15.67854786
"Texas","2003",16.75963974
"Utah","2003",14.2274456
"Vermont","2003",12.53275013
"Virginia","2003",14.0449543
"Washington","2003",16.703722
"West Virginia","2003",12.06384087
"Wisconsin","2003",14.25410748
"Wyoming","2003",22.63877106
"Alabama","2004",16.12270927
"Alaska","2004",11.81898785
"Arizona","2004",19.41508865
"Arkansas","2004",15.5980444
"California","2004",21.68177032
"Colorado","2004",18.11749268
"Connecticut","2004",28.55860519
"Delaware","2004",18.37724304
"District of Columbia","2004",22.26527786
"Florida","2004",26.55436707
"Georgia","2004",17.0388546
"Hawaii","2004",14.22119713
"Idaho","2004",15.16709518
"Illinois","2004",20.08929825
"Indiana","2004",14.31563854
"Iowa","2004",12.307024
"Kansas","2004",14.51114655
"Kentucky","2004",14.76241112
"Louisiana","2004",14.0945425
"Maine","2004",14.33825779
"Maryland","2004",16.30272293
"Massachusetts","2004",21.95580673
"Michigan","2004",15.4516201
"Minnesota","2004",16.67971611
"Mississippi","2004",12.99537086
"Missouri","2004",15.47662354
"Montana","2004",15.0173893
"Nebraska","2004",14.78936195
"Nevada","2004",30.95922852
"New Hampshire","2004",16.54745865
"New Jersey","2004",19.68483543
"New Mexico","2004",13.72487068
"New York","2004",28.56394768
"North Carolina","2004",15.56517792
"North Dakota","2004",12.90009499
"Ohio","2004",15.29470444
"Oklahoma","2004",16.33683395
"Oregon","2004",15.67677975
"Pennsylvania","2004",16.58559036
"Rhode Island","2004",16.93813133
"South Carolina","2004",15.70605564
"South Dakota","2004",15.01755619
"Tennessee","2004",17.63870239
"Texas","2004",18.68192863
"Utah","2004",15.78140736
"Vermont","2004",14.20137596
"Virginia","2004",15.65229797
"Washington","2004",17.97505569
"West Virginia","2004",12.72422981
"Wisconsin","2004",15.20015335
"Wyoming","2004",24.7324028
"Alabama","2005",18.47659492
"Alaska","2005",12.46887112
"Arizona","2005",22.66134071
"Arkansas","2005",16.67526817
"California","2005",24.20210838
"Colorado","2005",19.56089401
"Connecticut","2005",31.01522827
"Delaware","2005",21.38478279
"District of Columbia","2005",23.94168282
"Florida","2005",31.77565575
"Georgia","2005",19.11416817
"Hawaii","2005",16.46945763
"Idaho","2005",18.07865143
"Illinois","2005",21.67287827
"Indiana","2005",15.52481079
"Iowa","2005",12.9193964
"Kansas","2005",16.08764648
"Kentucky","2005",15.75593853
"Louisiana","2005",17.6509304
"Maine","2005",15.65581036
"Maryland","2005",17.34091187
"Massachusetts","2005",23.79183578
"Michigan","2005",16.12133598
"Minnesota","2005",18.23670006
"Mississippi","2005",15.81046867
"Missouri","2005",17.10691261
"Montana","2005",16.35141182
"Nebraska","2005",15.24393654
"Nevada","2005",33.2954483
"New Hampshire","2005",18.00499535
"New Jersey","2005",20.77327728
"New Mexico","2005",15.62822914
"New York","2005",30.2491684
"North Carolina","2005",17.04260063
"North Dakota","2005",13.23054981
"Ohio","2005",15.85820484
"Oklahoma","2005",17.73981857
"Oregon","2005",16.90775108
"Pennsylvania","2005",18.71485138
"Rhode Island","2005",17.35535431
"South Carolina","2005",17.74056625
"South Dakota","2005",16.93817329
"Tennessee","2005",18.76064873
"Texas","2005",21.89683533
"Utah","2005",18.48635292
"Vermont","2005",16.30885506
"Virginia","2005",17.12413216
"Washington","2005",19.68507957
"West Virginia","2005",14.97303677
"Wisconsin","2005",16.4792614
"Wyoming","2005",28.52307129
"Alabama","2006",20.4224472
"Alaska","2006",13.39634705
"Arizona","2006",23.07547569
"Arkansas","2006",16.44952965
"California","2006",24.02518272
"Colorado","2006",21.30145264
"Connecticut","2006",31.74642181
"Delaware","2006",19.1362648
"District of Columbia","2006",23.7484684
"Florida","2006",31.24887085
"Georgia","2006",20.32284164
"Hawaii","2006",15.99513626
"Idaho","2006",20.46384048
"Illinois","2006",22.94748306
"Indiana","2006",16.3214798
